Period,Level,Region,ICB,Org Code,Org Name,Metric,Type,Value
01/01/2025,Provider,EAST OF ENGLAND,NHS HERTFORDSHIRE AND WEST ESSEX INTEGRATED CARE BOARD,RQW,The Princess Alexandra Hospital NHS Trust,% occupied G&A beds occupied by patients with a length of stay of - 21 or more days,Type 1,0.165548098
01/01/2025,Provider,EAST OF ENGLAND,NHS HERTFORDSHIRE AND WEST ESSEX INTEGRATED CARE BOARD,RWG,West Hertfordshire Teaching Hospitals NHS Trust,% occupied G&A beds occupied by patients with a length of stay of - 21 or more days,Type 1,0.177449168
01/01/2025,Provider,EAST OF ENGLAND,NHS HERTFORDSHIRE AND WEST ESSEX INTEGRATED CARE BOARD,RWH,East and North Hertfordshire NHS Trust,% occupied G&A beds occupied by patients with a length of stay of - 21 or more days,Type 1,0.163461538
01/01/2025,Provider,EAST OF ENGLAND,NHS MID AND SOUTH ESSEX INTEGRATED CARE BOARD,RAJ,Mid and South Essex NHS Foundation Trust,% occupied G&A beds occupied by patients with a length of stay of - 21 or more days,Type 1,0.171686747
01/01/2025,Provider,EAST OF ENGLAND,NHS NORFOLK AND WAVENEY INTEGRATED CARE BOARD,RCX,"The Queen Elizabeth Hospital, King's Lynn, NHS Foundation Trust",% occupied G&A beds occupied by patients with a length of stay of - 21 or more days,Type 1,0.203781513
01/01/2025,Provider,EAST OF ENGLAND,NHS NORFOLK AND WAVENEY INTEGRATED CARE BOARD,RGP,James Paget University Hospitals NHS Foundation Trust,% occupied G&A beds occupied by patients with a length of stay of - 21 or more days,Type 1,0.238938053
01/01/2025,Provider,EAST OF ENGLAND,NHS NORFOLK AND WAVENEY INTEGRATED CARE BOARD,RM1,Norfolk and Norwich University Hospitals NHS Foundation Trust,% occupied G&A beds occupied by patients with a length of stay of - 21 or more days,Type 1,0.186123348
01/01/2025,Provider,EAST OF ENGLAND,NHS SUFFOLK AND NORTH EAST ESSEX INTEGRATED CARE BOARD,RDE,East Suffolk and North Essex NHS Foundation Trust,% occupied G&A beds occupied by patients with a length of stay of - 21 or more days,Type 1,0.141765705
01/01/2025,Provider,EAST OF ENGLAND,NHS SUFFOLK AND NORTH EAST ESSEX INTEGRATED CARE BOARD,RGR,West Suffolk NHS Foundation Trust,% occupied G&A beds occupied by patients with a length of stay of - 21 or more days,Type 1,0.161073826
01/01/2025,Provider,LONDON,NHS NORTH CENTRAL LONDON INTEGRATED CARE BOARD,RAL,Royal Free London NHS Foundation Trust,% occupied G&A beds occupied by patients with a length of stay of - 21 or more days,Type 1,0.319474836
01/01/2025,Provider,LONDON,NHS NORTH CENTRAL LONDON INTEGRATED CARE BOARD,RAN,Royal National Orthopaedic Hospital NHS Trust,% occupied G&A beds occupied by patients with a length of stay of - 21 or more days,Other,0.269565217
01/01/2025,Provider,LONDON,NHS NORTH CENTRAL LONDON INTEGRATED CARE BOARD,RKE,Whittington Health NHS Trust,% occupied G&A beds occupied by patients with a length of stay of - 21 or more days,Type 1,0.223577236
01/01/2025,Provider,LONDON,NHS NORTH CENTRAL LONDON INTEGRATED CARE BOARD,RP4,Great Ormond Street Hospital for Children NHS Foundation Trust,% occupied G&A beds occupied by patients with a length of stay of - 21 or more days,Other,-
01/01/2025,Provider,LONDON,NHS NORTH CENTRAL LONDON INTEGRATED CARE BOARD,RP6,Moorfields Eye Hospital NHS Foundation Trust,% occupied G&A beds occupied by patients with a length of stay of - 21 or more days,Other,0
01/01/2025,Provider,LONDON,NHS NORTH CENTRAL LONDON INTEGRATED CARE BOARD,RRV,University College London Hospitals NHS Foundation Trust,% occupied G&A beds occupied by patients with a length of stay of - 21 or more days,Type 1,0.222580645
01/01/2025,Provider,LONDON,NHS NORTH EAST LONDON INTEGRATED CARE BOARD,R1H,Barts Health NHS Trust,% occupied G&A beds occupied by patients with a length of stay of - 21 or more days,Type 1,0.245028409
01/01/2025,Provider,LONDON,NHS NORTH EAST LONDON INTEGRATED CARE BOARD,RF4,"Barking, Havering and Redbridge University Hospitals NHS Trust",% occupied G&A beds occupied by patients with a length of stay of - 21 or more days,Type 1,0.232121923
01/01/2025,Provider,LONDON,NHS NORTH EAST LONDON INTEGRATED CARE BOARD,RQX,Homerton Healthcare NHS Foundation Trust,% occupied G&A beds occupied by patients with a length of stay of - 21 or more days,Type 1,0.156
01/01/2025,Provider,LONDON,NHS NORTH WEST LONDON INTEGRATED CARE BOARD,R1K,London North West University Healthcare NHS Trust,% occupied G&A beds occupied by patients with a length of stay of - 21 or more days,Type 1,0.237681159
01/01/2025,Provider,LONDON,NHS NORTH WEST LONDON INTEGRATED CARE BOARD,RAS,The Hillingdon Hospitals NHS Foundation Trust,% occupied G&A beds occupied by patients with a length of stay of - 21 or more days,Type 1,0.213296399
01/01/2025,Provider,LONDON,NHS NORTH WEST LONDON INTEGRATED CARE BOARD,RQM,Chelsea and Westminster Hospital NHS Foundation Trust,% occupied G&A beds occupied by patients with a length of stay of - 21 or more days,Type 1,0.282051282
01/01/2025,Provider,LONDON,NHS NORTH WEST LONDON INTEGRATED CARE BOARD,RYJ,Imperial College Healthcare NHS Trust,% occupied G&A beds occupied by patients with a length of stay of - 21 or more days,Type 1,0.286902287
01/01/2025,Provider,LONDON,NHS SOUTH EAST LONDON INTEGRATED CARE BOARD,RJ1,Guy's and St Thomas' NHS Foundation Trust,% occupied G&A beds occupied by patients with a length of stay of - 21 or more days,Type 1,0.198630137
01/01/2025,Provider,LONDON,NHS SOUTH EAST LONDON INTEGRATED CARE BOARD,RJ2,Lewisham and Greenwich NHS Trust,% occupied G&A beds occupied by patients with a length of stay of - 21 or more days,Type 1,0.26023085
01/01/2025,Provider,LONDON,NHS SOUTH EAST LONDON INTEGRATED CARE BOARD,RJZ,King's College Hospital NHS Foundation Trust,% occupied G&A beds occupied by patients with a length of stay of - 21 or more days,Type 1,0.229571984
01/01/2025,Provider,LONDON,NHS SOUTH WEST LONDON INTEGRATED CARE BOARD,RAX,Kingston Hospital NHS Foundation Trust,% occupied G&A beds occupied by patients with a length of stay of - 21 or more days,Type 1,0.179063361
01/01/2025,Provider,LONDON,NHS SOUTH WEST LONDON INTEGRATED CARE BOARD,RJ6,Croydon Health Services NHS Trust,% occupied G&A beds occupied by patients with a length of stay of - 21 or more days,Type 1,0.293103448
01/01/2025,Provider,LONDON,NHS SOUTH WEST LONDON INTEGRATED CARE BOARD,RJ7,St George's University Hospitals NHS Foundation Trust,% occupied G&A beds occupied by patients with a length of stay of - 21 or more days,Type 1,0.213618158
01/01/2025,Provider,LONDON,NHS SOUTH WEST LONDON INTEGRATED CARE BOARD,RPY,The Royal Marsden NHS Foundation Trust,% occupied G&A beds occupied by patients with a length of stay of - 21 or more days,Other,0.27607362
01/01/2025,Provider,LONDON,NHS SOUTH WEST LONDON INTEGRATED CARE BOARD,RVR,Epsom and St Helier University Hospitals NHS Trust,% occupied G&A beds occupied by patients with a length of stay of - 21 or more days,Type 1,0.327838828
01/01/2025,Provider,MIDLANDS,NHS BIRMINGHAM AND SOLIHULL INTEGRATED CARE BOARD,RQ3,Birmingham Women's and Children's NHS Foundation Trust,% occupied G&A beds occupied by patients with a length of stay of - 21 or more days,Type 1,0.0625
01/01/2025,Provider,MIDLANDS,NHS BIRMINGHAM AND SOLIHULL INTEGRATED CARE BOARD,RRJ,The Royal Orthopaedic Hospital NHS Foundation Trust,% occupied G&A beds occupied by patients with a length of stay of - 21 or more days,Other,0.057142857
01/01/2025,Provider,MIDLANDS,NHS BIRMINGHAM AND SOLIHULL INTEGRATED CARE BOARD,RRK,University Hospitals Birmingham NHS Foundation Trust,% occupied G&A beds occupied by patients with a length of stay of - 21 or more days,Type 1,0.216159052
01/01/2025,Provider,MIDLANDS,NHS BLACK COUNTRY INTEGRATED CARE BOARD,RBK,Walsall Healthcare NHS Trust,% occupied G&A beds occupied by patients with a length of stay of - 21 or more days,Type 1,0.125240848
01/01/2025,Provider,MIDLANDS,NHS BLACK COUNTRY INTEGRATED CARE BOARD,RL4,The Royal Wolverhampton NHS Trust,% occupied G&A beds occupied by patients with a length of stay of - 21 or more days,Type 1,0.199738903
01/01/2025,Provider,MIDLANDS,NHS BLACK COUNTRY INTEGRATED CARE BOARD,RNA,The Dudley Group NHS Foundation Trust,% occupied G&A beds occupied by patients with a length of stay of - 21 or more days,Type 1,0.148902821
01/01/2025,Provider,MIDLANDS,NHS BLACK COUNTRY INTEGRATED CARE BOARD,RXK,Sandwell and West Birmingham Hospitals NHS Trust,% occupied G&A beds occupied by patients with a length of stay of - 21 or more days,Type 1,0.102564103
01/01/2025,Provider,MIDLANDS,NHS COVENTRY AND WARWICKSHIRE INTEGRATED CARE BOARD,RJC,South Warwickshire NHS Foundation Trust,% occupied G&A beds occupied by patients with a length of stay of - 21 or more days,Type 1,0.137203166
01/01/2025,Provider,MIDLANDS,NHS COVENTRY AND WARWICKSHIRE INTEGRATED CARE BOARD,RKB,University Hospitals Coventry and Warwickshire NHS Trust,% occupied G&A beds occupied by patients with a length of stay of - 21 or more days,Type 1,0.221135029
01/01/2025,Provider,MIDLANDS,NHS COVENTRY AND WARWICKSHIRE INTEGRATED CARE BOARD,RLT,George Eliot Hospital NHS Trust,% occupied G&A beds occupied by patients with a length of stay of - 21 or more days,Type 1,0.216748768
01/01/2025,Provider,MIDLANDS,NHS DERBY AND DERBYSHIRE INTEGRATED CARE BOARD,RFS,Chesterfield Royal Hospital NHS Foundation Trust,% occupied G&A beds occupied by patients with a length of stay of - 21 or more days,Type 1,0.090384615
01/01/2025,Provider,MIDLANDS,NHS STAFFORDSHIRE AND STOKE-ON-TRENT INTEGRATED CARE BOARD,RTG,University Hospitals of Derby and Burton NHS Foundation Trust,% occupied G&A beds occupied by patients with a length of stay of - 21 or more days,Type 1,0.1541271
01/01/2025,Provider,MIDLANDS,NHS HEREFORDSHIRE AND WORCESTERSHIRE INTEGRATED CARE BOARD,RLQ,Wye Valley NHS Trust,% occupied G&A beds occupied by patients with a length of stay of - 21 or more days,Type 1,0.130841121
01/01/2025,Provider,MIDLANDS,NHS HEREFORDSHIRE AND WORCESTERSHIRE INTEGRATED CARE BOARD,RWP,Worcestershire Acute Hospitals NHS Trust,% occupied G&A beds occupied by patients with a length of stay of - 21 or more days,Type 1,0.155555556
01/01/2025,Provider,MIDLANDS,"NHS LEICESTER, LEICESTERSHIRE AND RUTLAND INTEGRATED CARE BOARD",RWE,University Hospitals of Leicester NHS Trust,% occupied G&A beds occupied by patients with a length of stay of - 21 or more days,Type 1,0.150747238
01/01/2025,Provider,MIDLANDS,NHS LINCOLNSHIRE INTEGRATED CARE BOARD,RWD,United Lincolnshire Hospitals NHS Trust,% occupied G&A beds occupied by patients with a length of stay of - 21 or more days,Type 1,0.146137787
01/01/2025,Provider,MIDLANDS,NHS NORTHAMPTONSHIRE INTEGRATED CARE BOARD,RNQ,Kettering General Hospital NHS Foundation Trust,% occupied G&A beds occupied by patients with a length of stay of - 21 or more days,Type 1,0.209219858
01/01/2025,Provider,MIDLANDS,NHS NORTHAMPTONSHIRE INTEGRATED CARE BOARD,RNS,Northampton General Hospital NHS Trust,% occupied G&A beds occupied by patients with a length of stay of - 21 or more days,Type 1,0.238952537
01/01/2025,Provider,MIDLANDS,NHS NOTTINGHAM AND NOTTINGHAMSHIRE INTEGRATED CARE BOARD,RK5,Sherwood Forest Hospitals NHS Foundation Trust,% occupied G&A beds occupied by patients with a length of stay of - 21 or more days,Type 1,0.146084337
01/01/2025,Provider,MIDLANDS,NHS NOTTINGHAM AND NOTTINGHAMSHIRE INTEGRATED CARE BOARD,RX1,Nottingham University Hospitals NHS Trust,% occupied G&A beds occupied by patients with a length of stay of - 21 or more days,Type 1,0.206338939
01/01/2025,Provider,MIDLANDS,"NHS SHROPSHIRE, TELFORD AND WREKIN INTEGRATED CARE BOARD",RL1,The Robert Jones and Agnes Hunt Orthopaedic Hospital NHS Foundation Trust,% occupied G&A beds occupied by patients with a length of stay of - 21 or more days,Other,0.462264151
01/01/2025,Provider,MIDLANDS,"NHS SHROPSHIRE, TELFORD AND WREKIN INTEGRATED CARE BOARD",RXW,The Shrewsbury and Telford Hospital NHS Trust,% occupied G&A beds occupied by patients with a length of stay of - 21 or more days,Type 1,0.116644823
01/01/2025,Provider,MIDLANDS,NHS STAFFORDSHIRE AND STOKE-ON-TRENT INTEGRATED CARE BOARD,RJE,University Hospitals of North Midlands NHS Trust,% occupied G&A beds occupied by patients with a length of stay of - 21 or more days,Type 1,0.1704
01/01/2025,Provider,NORTH EAST AND YORKSHIRE,NHS HUMBER AND NORTH YORKSHIRE INTEGRATED CARE BOARD,RCB,York and Scarborough Teaching Hospitals NHS Foundation Trust,% occupied G&A beds occupied by patients with a length of stay of - 21 or more days,Type 1,0.17433414
01/01/2025,Provider,NORTH EAST AND YORKSHIRE,NHS WEST YORKSHIRE INTEGRATED CARE BOARD,RCD,Harrogate and District NHS Foundation Trust,% occupied G&A beds occupied by patients with a length of stay of - 21 or more days,Type 1,0.269360269
01/01/2025,Provider,NORTH EAST AND YORKSHIRE,NHS HUMBER AND NORTH YORKSHIRE INTEGRATED CARE BOARD,RJL,Northern Lincolnshire and Goole NHS Foundation Trust,% occupied G&A beds occupied by patients with a length of stay of - 21 or more days,Type 1,0.211538462
01/01/2025,Provider,NORTH EAST AND YORKSHIRE,NHS HUMBER AND NORTH YORKSHIRE INTEGRATED CARE BOARD,RWA,Hull University Teaching Hospitals NHS Trust,% occupied G&A beds occupied by patients with a length of stay of - 21 or more days,Type 1,0.186134853
01/01/2025,Provider,NORTH EAST AND YORKSHIRE,NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD,R0B,South Tyneside and Sunderland NHS Foundation Trust,% occupied G&A beds occupied by patients with a length of stay of - 21 or more days,Type 1,0.235063663
01/01/2025,Provider,NORTH EAST AND YORKSHIRE,NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD,RNN,North Cumbria Integrated Care NHS Foundation Trust,% occupied G&A beds occupied by patients with a length of stay of - 21 or more days,Type 1,0.187617261
01/01/2025,Provider,NORTH EAST AND YORKSHIRE,NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD,RR7,Gateshead Health NHS Foundation Trust,% occupied G&A beds occupied by patients with a length of stay of - 21 or more days,Type 1,0.171428571
01/01/2025,Provider,NORTH EAST AND YORKSHIRE,NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD,RTD,The Newcastle Upon Tyne Hospitals NHS Foundation Trust,% occupied G&A beds occupied by patients with a length of stay of - 21 or more days,Type 1,0.224489796
01/01/2025,Provider,NORTH EAST AND YORKSHIRE,NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD,RTF,Northumbria Healthcare NHS Foundation Trust,% occupied G&A beds occupied by patients with a length of stay of - 21 or more days,Type 1,0.212560386
01/01/2025,Provider,NORTH EAST AND YORKSHIRE,NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD,RTR,South Tees Hospitals NHS Foundation Trust,% occupied G&A beds occupied by patients with a length of stay of - 21 or more days,Type 1,0.250295159
01/01/2025,Provider,NORTH EAST AND YORKSHIRE,NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD,RVW,North Tees and Hartlepool NHS Foundation Trust,% occupied G&A beds occupied by patients with a length of stay of - 21 or more days,Type 1,0.127952756
01/01/2025,Provider,NORTH EAST AND YORKSHIRE,NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD,RXP,County Durham and Darlington NHS Foundation Trust,% occupied G&A beds occupied by patients with a length of stay of - 21 or more days,Type 1,0.121673004
01/01/2025,Provider,NORTH EAST AND YORKSHIRE,NHS SOUTH YORKSHIRE INTEGRATED CARE BOARD,RCU,Sheffield Children's NHS Foundation Trust,% occupied G&A beds occupied by patients with a length of stay of - 21 or more days,Type 1,-
01/01/2025,Provider,NORTH EAST AND YORKSHIRE,NHS SOUTH YORKSHIRE INTEGRATED CARE BOARD,RFF,Barnsley Hospital NHS Foundation Trust,% occupied G&A beds occupied by patients with a length of stay of - 21 or more days,Type 1,0.085470085
01/01/2025,Provider,NORTH EAST AND YORKSHIRE,NHS SOUTH YORKSHIRE INTEGRATED CARE BOARD,RFR,The Rotherham NHS Foundation Trust,% occupied G&A beds occupied by patients with a length of stay of - 21 or more days,Type 1,0.118181818
01/01/2025,Provider,NORTH EAST AND YORKSHIRE,NHS SOUTH YORKSHIRE INTEGRATED CARE BOARD,RHQ,Sheffield Teaching Hospitals NHS Foundation Trust,% occupied G&A beds occupied by patients with a length of stay of - 21 or more days,Type 1,0.227488152
01/01/2025,Provider,NORTH EAST AND YORKSHIRE,NHS SOUTH YORKSHIRE INTEGRATED CARE BOARD,RP5,Doncaster and Bassetlaw Teaching Hospitals NHS Foundation Trust,% occupied G&A beds occupied by patients with a length of stay of - 21 or more days,Type 1,0.176470588
01/01/2025,Provider,NORTH EAST AND YORKSHIRE,NHS WEST YORKSHIRE INTEGRATED CARE BOARD,RAE,Bradford Teaching Hospitals NHS Foundation Trust,% occupied G&A beds occupied by patients with a length of stay of - 21 or more days,Type 1,0.192816635
01/01/2025,Provider,NORTH EAST AND YORKSHIRE,NHS WEST YORKSHIRE INTEGRATED CARE BOARD,RCF,Airedale NHS Foundation Trust,% occupied G&A beds occupied by patients with a length of stay of - 21 or more days,Type 1,0.16893733
01/01/2025,Provider,NORTH EAST AND YORKSHIRE,NHS WEST YORKSHIRE INTEGRATED CARE BOARD,RR8,Leeds Teaching Hospitals NHS Trust,% occupied G&A beds occupied by patients with a length of stay of - 21 or more days,Type 1,0.265605875
01/01/2025,Provider,NORTH EAST AND YORKSHIRE,NHS WEST YORKSHIRE INTEGRATED CARE BOARD,RWY,Calderdale and Huddersfield NHS Foundation Trust,% occupied G&A beds occupied by patients with a length of stay of - 21 or more days,Type 1,0.205797101
01/01/2025,Provider,NORTH EAST AND YORKSHIRE,NHS WEST YORKSHIRE INTEGRATED CARE BOARD,RXF,Mid Yorkshire Hospitals NHS Trust,% occupied G&A beds occupied by patients with a length of stay of - 21 or more days,Type 1,0.242424242
01/01/2025,Provider,NORTH WEST,NHS CHESHIRE AND MERSEYSIDE INTEGRATED CARE BOARD,RBL,Wirral University Teaching Hospital NHS Foundation Trust,% occupied G&A beds occupied by patients with a length of stay of - 21 or more days,Type 1,0.264827586
01/01/2025,Provider,NORTH WEST,NHS CHESHIRE AND MERSEYSIDE INTEGRATED CARE BOARD,RBN,Mersey and West Lancashire Teaching Hospitals NHS Trust,% occupied G&A beds occupied by patients with a length of stay of - 21 or more days,Type 1,0.246563574
01/01/2025,Provider,NORTH WEST,NHS CHESHIRE AND MERSEYSIDE INTEGRATED CARE BOARD,RBQ,Liverpool Heart and Chest Hospital NHS Foundation Trust,% occupied G&A beds occupied by patients with a length of stay of - 21 or more days,Other,0.100840336
01/01/2025,Provider,NORTH WEST,NHS CHESHIRE AND MERSEYSIDE INTEGRATED CARE BOARD,RBS,Alder Hey Children's NHS Foundation Trust,% occupied G&A beds occupied by patients with a length of stay of - 21 or more days,Type 1,-
01/01/2025,Provider,NORTH WEST,NHS CHESHIRE AND MERSEYSIDE INTEGRATED CARE BOARD,RBT,Mid Cheshire Hospitals NHS Foundation Trust,% occupied G&A beds occupied by patients with a length of stay of - 21 or more days,Type 1,0.306584362
